protocolType,SETS_setName,FIELD_pipeline,FIELD_plantingSeason,FIELD_plantingDate,FIELD_name,FIELD_field_latitude,FIELD_field_longitude,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,QC_Flag,Analysis_Status
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7272VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-24 00:00:00.000000 UTC,GLNQJ_DAIREAUX_ALGARRAHNOS_LATE_F23,-36.633329,-62.1855869,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-29 00:00:00.000000 UTC,GLNQJ_DAIREAUX_ALGARRAHNOS_EARLY_EVE23,-36.6616623,-62.180149,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-10-02 00:00:00.000000 UTC,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,-33.064228526978,-63.657248084741,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-28 00:00:00.000000 UTC,DBORE_SANTAEUFEMIA_LAPAZ_EARLY_F23,-33.249633,-63.243473,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7272VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7272VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPUNT,South,2023.0,2023-09-15 00:00:00.000000 UTC,DBORE_CAMILOALDAO_TARDITTI_EARLY_FFUNG23,-33.096998844387,-62.082960632812,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-12-12 00:00:00.000000 UTC,RLOPE1_FERNANDEZ_CARELLI_LATE_EVE23,-38.0746907,-59.3410546,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-12-12 00:00:00.000000 UTC,RLOPE1_FERNANDEZ_CARELLI_LATE_EVE23,-38.0746907,-59.3410546,DK7272VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-12-12 00:00:00.000000 UTC,RLOPE1_FERNANDEZ_CARELLI_LATE_EVE23,-38.0746907,-59.3410546,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-12-12 00:00:00.000000 UTC,RLOPE1_FERNANDEZ_CARELLI_LATE_EVE23,-38.0746907,-59.3410546,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-12-12 00:00:00.000000 UTC,RLOPE1_FERNANDEZ_CARELLI_LATE_EVE23,-38.0746907,-59.3410546,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-12-12 00:00:00.000000 UTC,RLOPE1_FERNANDEZ_CARELLI_LATE_EVE23,-38.0746907,-59.3410546,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-19 00:00:00.000000 UTC,GFKVN_COLIQUEO_LOSCEDROS_F23,-34.668204,-60.5890328,DK7210RR2,PDIP,,3.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-10-02 00:00:00.000000 UTC,GFKVN_ISLEO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,DK7210RR2,PDIP,,3.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-28 00:00:00.000000 UTC,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-28 00:00:00.000000 UTC,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-28 00:00:00.000000 UTC,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-28 00:00:00.000000 UTC,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-28 00:00:00.000000 UTC,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7272VT3P,PDIP,,1.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-28 00:00:00.000000 UTC,GFKVN_CHACABUCO_ZARCOVICH_EARLY_F23,-34.5174641,-60.5085198,DK7210RR2,PDIP,,2.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,DK7272VT3P,PDIP,,1.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,DK7210RR2,PDIP,,5.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-11-25 00:00:00.000000 UTC,GFKVN_CHACABUCO_CUATROCAMINOS_LATE_F23,-34.4717409,-60.6092495,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-10-02 00:00:00.000000 UTC,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,DK7210RR2,PDIP,,5.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-10-02 00:00:00.000000 UTC,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-10-02 00:00:00.000000 UTC,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-10-02 00:00:00.000000 UTC,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-10-02 00:00:00.000000 UTC,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,DK7272VT3P,PDIP,,4.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMPFUN,South,2023.0,2023-10-02 00:00:00.000000 UTC,GFKVN_HUERGO_DERISIO_EARLY_FFUNG23,-34.8184929,-60.1412992,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-21 00:00:00.000000 UTC,EEBONA_VENADO_YOUG_EARLY_F23,-33.8133243,-61.9347758,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-12-07 00:00:00.000000 UTC,EEBONA_AMENABAR_CHEMINI_LATE_F23,-34.1388282,-62.4207928,DK7210RR2,PDIP,,5.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-19 00:00:00.000000 UTC,EEBONA_SANTAISABEL_NAVAZZOTI_EARLY_F23,-33.8702848,-61.5455714,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-27 00:00:00.000000 UTC,EEBONA_TEODELINA_SANTAJUAN_EARLY_E23,-34.0167762,-61.3601914,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-22 00:00:00.000000 UTC,EEBONA_ELORTONDO_CODUTTI_EARLY_F23,-33.7131383,-61.598337,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-14 00:00:00.000000 UTC,EEBONA_DIEGODEALVEAR_LACATALINA_EARLY_F23,-34.412070535163,-62.178764894194,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-26 00:00:00.000000 UTC,EEBONA_CAFFERATA_PIERELLA_EARLY_F23,-33.356132899999,-62.037906599999,DK7210RR2,PDIP,,1.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-26 00:00:00.000000 UTC,EEBONA_WHEELWRIGTH_GUTIERREZ_EARLY_F23,-33.7819568,-61.1865898,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-12-13 00:00:00.000000 UTC,GGBLAN_RIOTERCERO_ASCANELLI_LATE_F23,-32.1332512,-64.087458,DK7210RR2,PDIP,,2.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AX7369MQK1,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AX7761VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7303TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT302VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-23 00:00:00.000000 UTC,VVSENK_GUALEGUAYCHU_CABRERA_EARLY_F23,-33.0881435,-58.7862488,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7447TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,NS7921VIP3CL,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,BRV8380PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT723TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AY6923MQK1,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,NEXT226PWUE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,NK842VIPTERA3,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AY6924MQK1,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7270TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7220VTPRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AX7370MQK1,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7208TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT344TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7210RR2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7210PRO4,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK6962VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT720VT3P,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AY7291FHJ2,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
FTN,FTNTEMP,South,2023.0,2023-09-06 00:00:00.000000 UTC,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7272TRE,PDIP,,0.0,,H2H_STABILITY_SURVIVAL
